normMLT MLAT vSaps azim vMagnErr azimErr dtStr tmStr
-6.0 56.5 701.11 -12.34 2.22 5.24 20120618 0342
-5.0 56.5 701.11 -12.34 2.22 5.24 20120618 0342
-4.0 56.5 1378.88 -19.38 3.58 7.41 20120618 0342
-3.0 56.5 1391.33 -16.98 5.54 19.33 20120618 0342
-6.0 57.0 866.89 -11.92 4.29 11.28 20120618 0342
-5.0 57.0 1384.76 -17.0 3.4 7.45 20120618 0342
-4.0 57.0 1500.21 -19.6 1.52 3.21 20120618 0342
-3.0 51.5 253.22 -9.09 1.32 17.77 20120618 0342
-2.0 51.5 256.85 4.49 1.32 41.38 20120618 0342
-4.0 52.0 348.93 -9.09 1.32 17.77 20120618 0342
-2.0 52.0 679.37 -4.67 1.71 43.38 20120618 0342
-4.0 52.5 380.79 -9.09 1.32 17.77 20120618 0342
-6.0 53.0 391.57 -5.48 3.29 33.94 20120618 0342
-4.0 53.0 507.89 -5.15 3.26 32.65 20120618 0342
-6.0 53.5 484.67 -5.48 3.29 33.94 20120618 0342
-6.0 54.0 509.36 -10.71 1.77 6.33 20120618 0342
-6.0 54.5 540.9 -10.71 1.77 6.33 20120618 0342
-2.0 54.5 1004.46 -5.48 3.1 43.92 20120618 0342
-2.0 55.0 1249.53 -5.48 3.1 43.92 20120618 0342
-6.0 57.5 1109.53 -11.92 4.29 11.28 20120618 0342
-5.0 57.5 1457.62 -9.48 5.16 17.57 20120618 0342
-6.0 58.0 1245.43 -9.48 5.16 17.57 20120618 0342
-5.0 58.0 1735.97 -9.48 5.16 17.57 20120618 0342
-2.0 52.5 641.67 8.08 1.74 26.68 20120618 0344
-1.0 52.5 641.67 8.08 1.74 26.68 20120618 0344
-3.0 53.0 641.03 -5.96 2.87 39.05 20120618 0344
-2.0 53.0 690.05 -8.0 1.9 21.95 20120618 0344
-1.0 53.0 670.07 4.83 1.43 36.61 20120618 0344
-5.0 53.5 526.8 -10.47 2.73 18.43 20120618 0344
-4.0 53.5 526.8 -10.47 2.73 18.43 20120618 0344
-3.0 53.5 641.03 -5.96 2.87 39.05 20120618 0344
-2.0 53.5 740.37 -8.64 2.06 18.5 20120618 0344
-1.0 53.5 694.99 3.69 1.2 41.58 20120618 0344
-5.0 54.0 566.52 -10.11 1.3 8.17 20120618 0344
-4.0 54.0 562.48 -9.53 1.17 6.97 20120618 0344
-3.0 54.0 615.52 -5.01 2.35 21.76 20120618 0344
-2.0 54.0 740.37 -8.64 2.06 18.5 20120618 0344
-5.0 54.5 556.58 -8.45 1.11 5.9 20120618 0344
-4.0 54.5 599.91 -10.27 0.99 5.04 20120618 0344
-3.0 54.5 625.7 -8.02 1.28 7.67 20120618 0344
-2.0 54.5 859.14 -9.61 6.04 39.76 20120618 0344
-5.0 55.0 584.6 -9.87 0.9 3.73 20120618 0344
-4.0 55.0 613.33 -10.62 0.93 4.38 20120618 0344
-3.0 55.0 632.34 -8.99 1.24 6.61 20120618 0344
-5.0 55.5 600.26 -10.49 0.94 3.33 20120618 0344
-4.0 55.5 659.82 -11.8 1.14 4.13 20120618 0344
-3.0 55.5 640.33 -10.59 1.59 7.33 20120618 0344
-6.0 56.0 655.4 -13.83 4.38 10.28 20120618 0344
-5.0 56.0 621.35 -11.19 1.12 3.39 20120618 0344
-4.0 56.0 659.82 -11.8 1.14 4.13 20120618 0344
-3.0 56.0 672.54 -12.22 2.06 8.22 20120618 0344
-6.0 56.5 778.07 -14.85 4.16 9.63 20120618 0344
-5.0 56.5 732.28 -11.02 2.63 7.4 20120618 0344
-4.0 56.5 1220.67 -15.94 4.75 10.79 20120618 0344
-3.0 56.5 1198.3 -12.26 7.92 38.34 20120618 0344
-6.0 57.0 778.07 -14.85 4.16 9.63 20120618 0344
-5.0 57.0 778.07 -14.85 4.16 9.63 20120618 0344
-4.0 57.0 1220.67 -15.94 4.75 10.79 20120618 0344
-2.0 51.5 263.3 8.08 1.74 26.68 20120618 0344
-2.0 52.0 696.09 -6.41 2.0 32.45 20120618 0344
-4.0 52.5 451.4 -5.96 2.87 39.05 20120618 0344
-4.0 53.0 469.45 -8.33 2.89 20.28 20120618 0344
-6.0 53.5 426.33 -5.56 1.75 18.07 20120618 0344
-6.0 54.0 517.92 -5.56 1.75 18.07 20120618 0344
-6.0 54.5 556.64 -7.51 1.13 7.15 20120618 0344
-6.0 55.0 550.54 -9.19 0.91 4.19 20120618 0344
-2.0 55.0 1310.96 -9.61 6.04 39.76 20120618 0344
-6.0 55.5 544.96 -13.83 4.38 10.28 20120618 0344
-6.0 57.5 858.58 -14.85 4.16 9.63 20120618 0344
-5.0 57.5 1362.72 -11.32 5.21 14.84 20120618 0344
-6.0 58.0 1153.9 -11.32 5.21 14.84 20120618 0344
-5.0 58.0 1839.98 -11.32 5.21 14.84 20120618 0344
-3.0 52.5 612.95 -16.35 2.32 15.25 20120618 0346
-2.0 52.5 571.61 4.47 1.71 39.7 20120618 0346
-1.0 52.5 571.61 4.47 1.71 39.7 20120618 0346
-3.0 53.0 612.95 -16.35 2.32 15.25 20120618 0346
-2.0 53.0 627.76 -9.13 1.75 17.85 20120618 0346
-1.0 53.0 588.71 3.24 1.07 39.53 20120618 0346
-5.0 53.5 499.13 -7.58 1.69 14.15 20120618 0346
-4.0 53.5 499.13 -7.58 1.69 14.15 20120618 0346
-2.0 53.5 678.59 -9.25 1.69 14.8 20120618 0346
-5.0 54.0 515.92 -6.79 1.45 10.89 20120618 0346
-4.0 54.0 543.94 -7.24 1.62 13.97 20120618 0346
-2.0 54.0 678.59 -9.25 1.69 14.8 20120618 0346
-5.0 54.5 559.45 -9.33 1.11 4.93 20120618 0346
-4.0 54.5 573.84 -7.84 1.3 8.79 20120618 0346
-3.0 54.5 596.4 -3.64 1.23 16.96 20120618 0346
-6.0 55.0 583.99 -10.95 7.81 25.84 20120618 0346
-5.0 55.0 606.5 -10.17 1.03 3.82 20120618 0346
-4.0 55.0 608.27 -9.2 1.29 6.65 20120618 0346
-3.0 55.0 603.47 -6.8 2.02 14.71 20120618 0346
-6.0 55.5 645.65 -9.63 8.12 29.01 20120618 0346
-5.0 55.5 656.33 -10.97 1.25 3.73 20120618 0346
-4.0 55.5 608.27 -9.2 1.29 6.65 20120618 0346
-3.0 55.5 603.47 -6.8 2.02 14.71 20120618 0346
-6.0 56.0 806.86 -7.24 8.37 34.28 20120618 0346
-5.0 56.0 656.33 -10.97 1.25 3.73 20120618 0346
-4.0 56.0 1012.1 -17.24 5.02 9.95 20120618 0346
-3.0 56.0 726.06 -6.37 6.29 49.19 20120618 0346
-5.0 56.5 894.86 -12.39 2.11 5.37 20120618 0346
-4.0 56.5 1259.42 -19.97 4.48 7.75 20120618 0346
-3.0 56.5 1306.25 -16.78 6.83 23.35 20120618 0346
-5.0 57.0 894.86 -12.39 2.11 5.37 20120618 0346
-4.0 57.0 1226.64 -14.41 4.95 10.96 20120618 0346
-2.0 51.5 222.84 4.47 1.71 39.7 20120618 0346
-4.0 52.0 301.83 -16.35 2.32 15.25 20120618 0346
-2.0 52.0 598.23 -5.41 2.34 49.73 20120618 0346
-4.0 52.5 293.16 -16.35 2.32 15.25 20120618 0346
-5.0 53.0 331.78 -3.47 2.56 40.3 20120618 0346
-4.0 53.0 378.17 -3.97 2.32 28.45 20120618 0346
-3.0 53.5 565.85 -8.75 3.86 39.17 20120618 0346
-6.0 54.0 479.0 -10.95 7.81 25.84 20120618 0346
-3.0 54.0 549.34 3.33 3.85 46.17 20120618 0346
-6.0 54.5 532.38 -10.95 7.81 25.84 20120618 0346
-2.0 54.5 1084.7 -7.37 3.15 32.13 20120618 0346
-2.0 55.0 1319.58 -7.37 3.15 32.13 20120618 0346
-6.0 56.5 1115.9 -7.36 8.66 35.72 20120618 0346
-6.0 57.0 1165.37 -7.36 8.66 35.72 20120618 0346
-6.0 57.5 1107.3 -13.12 3.26 8.04 20120618 0346
-5.0 57.5 1267.93 -13.12 3.26 8.04 20120618 0346
-6.0 58.0 1178.22 -13.12 3.26 8.04 20120618 0346
-5.0 58.0 1555.99 -13.12 3.26 8.04 20120618 0346
-2.0 52.0 544.85 9.63 1.33 12.12 20120618 0348
-1.0 52.0 544.85 9.63 1.33 12.12 20120618 0348
-2.0 52.5 542.15 7.41 0.91 11.78 20120618 0348
-1.0 52.5 542.15 7.41 0.91 11.78 20120618 0348
-2.0 53.0 543.2 5.45 1.07 19.71 20120618 0348
-1.0 53.0 543.2 5.45 1.07 19.71 20120618 0348
-5.0 53.5 528.33 -3.6 2.53 41.23 20120618 0348
-4.0 53.5 552.07 3.13 2.94 38.93 20120618 0348
-3.0 53.5 552.07 3.13 2.94 38.93 20120618 0348
-2.0 53.5 552.5 3.14 0.99 37.86 20120618 0348
-1.0 53.5 552.5 3.14 0.99 37.86 20120618 0348
-5.0 54.0 556.84 -7.44 1.41 9.75 20120618 0348
-4.0 54.0 558.44 -5.2 1.53 19.36 20120618 0348
-3.0 54.0 552.07 3.13 2.94 38.93 20120618 0348
-2.0 54.0 593.61 3.23 1.36 43.71 20120618 0348
-1.0 54.0 593.61 3.23 1.36 43.71 20120618 0348
-6.0 54.5 666.8 -7.34 10.03 45.57 20120618 0348
-5.0 54.5 605.31 -9.47 1.21 5.28 20120618 0348
-4.0 54.5 586.27 -6.71 1.5 11.72 20120618 0348
-3.0 54.5 769.24 4.96 4.2 29.56 20120618 0348
-6.0 55.0 676.58 -9.0 7.42 27.97 20120618 0348
-5.0 55.0 666.47 -9.87 0.98 3.7 20120618 0348
-4.0 55.0 627.71 -7.9 1.55 9.29 20120618 0348
-3.0 55.0 769.24 4.96 4.2 29.56 20120618 0348
-6.0 55.5 679.24 -11.49 6.37 18.81 20120618 0348
-5.0 55.5 666.47 -9.87 0.98 3.7 20120618 0348
-4.0 55.5 627.71 -7.9 1.55 9.29 20120618 0348
-3.0 55.5 1078.78 7.77 12.33 30.76 20120618 0348
-6.0 56.0 793.38 -9.32 7.83 25.05 20120618 0348
-5.0 56.0 738.83 -10.16 1.41 4.44 20120618 0348
-4.0 56.0 1231.94 -19.76 4.81 8.01 20120618 0348
-5.0 56.5 1009.64 -13.77 2.24 5.11 20120618 0348
-4.0 56.5 1448.66 -18.85 1.66 4.97 20120618 0348
-3.0 56.5 1448.66 -18.85 1.66 4.97 20120618 0348
-5.0 57.0 1009.64 -13.77 2.24 5.11 20120618 0348
-4.0 57.0 1438.09 -19.98 2.02 3.93 20120618 0348
-3.0 57.0 1453.91 -19.04 1.74 5.24 20120618 0348
-5.0 53.0 269.68 -3.6 2.53 41.23 20120618 0348
-4.0 53.0 475.08 3.13 2.94 38.93 20120618 0348
-3.0 53.0 433.43 3.13 2.94 38.93 20120618 0348
-6.0 54.0 553.62 -7.34 10.03 45.57 20120618 0348
-2.0 54.5 1340.06 -2.45 1.32 49.69 20120618 0348
-2.0 55.0 1354.07 3.23 1.36 43.71 20120618 0348
-3.0 56.0 1298.17 7.77 12.33 30.76 20120618 0348
-6.0 56.5 1155.88 -9.32 7.83 25.05 20120618 0348
-6.0 57.0 1131.92 -14.76 2.71 6.16 20120618 0348
-6.0 57.5 1212.31 -14.76 2.71 6.16 20120618 0348
-5.0 57.5 1372.46 -14.76 2.71 6.16 20120618 0348
-6.0 58.0 1229.51 -14.76 2.71 6.16 20120618 0348
-5.0 58.0 1375.01 -14.76 2.71 6.16 20120618 0348
-2.0 52.5 465.89 -6.22 1.0 18.77 20120618 0350
-1.0 52.5 473.85 -5.12 1.05 24.24 20120618 0350
-2.0 53.0 470.26 -6.38 0.98 16.52 20120618 0350
-1.0 53.0 487.99 -5.19 1.01 21.06 20120618 0350
-5.0 53.5 535.03 -4.66 1.61 21.56 20120618 0350
-4.0 53.5 582.9 5.42 4.62 30.68 20120618 0350
-3.0 53.5 582.9 5.42 4.62 30.68 20120618 0350
-2.0 53.5 479.13 -5.51 0.98 18.12 20120618 0350
-1.0 53.5 487.99 -5.19 1.01 21.06 20120618 0350
-5.0 54.0 580.71 -8.59 1.18 6.99 20120618 0350
-4.0 54.0 567.72 -5.69 1.53 16.48 20120618 0350
-3.0 54.0 582.9 5.42 4.62 30.68 20120618 0350
-2.0 54.0 512.42 -2.75 1.19 44.95 20120618 0350
-1.0 54.0 512.42 -2.75 1.19 44.95 20120618 0350
-6.0 54.5 562.49 -14.55 3.95 12.1 20120618 0350
-5.0 54.5 630.15 -9.94 1.12 4.68 20120618 0350
-4.0 54.5 600.2 -7.22 1.57 11.13 20120618 0350
-3.0 54.5 711.38 4.23 4.25 30.48 20120618 0350
-6.0 55.0 570.29 -17.73 2.53 6.36 20120618 0350
-5.0 55.0 630.15 -9.94 1.12 4.68 20120618 0350
-4.0 55.0 626.57 -7.6 1.68 10.49 20120618 0350
-3.0 55.0 711.38 4.23 4.25 30.48 20120618 0350
-6.0 55.5 570.29 -17.73 2.53 6.36 20120618 0350
-5.0 55.5 795.22 -9.37 1.44 4.8 20120618 0350
-4.0 55.5 791.73 -8.06 3.17 15.51 20120618 0350
-3.0 55.5 764.26 4.17 8.0 46.98 20120618 0350
-5.0 56.0 795.22 -9.37 1.44 4.8 20120618 0350
-4.0 56.0 990.39 -11.98 3.5 9.83 20120618 0350
-5.0 56.5 1081.94 -13.31 3.22 8.21 20120618 0350
-4.0 56.5 990.39 -11.98 3.5 9.83 20120618 0350
-5.0 57.0 1081.94 -13.31 3.22 8.21 20120618 0350
-4.0 57.0 1132.97 -13.38 4.08 10.87 20120618 0350
-2.0 52.0 460.55 -5.82 1.25 25.93 20120618 0350
-5.0 52.5 266.94 4.41 4.64 44.66 20120618 0350
-4.0 52.5 359.23 4.41 4.64 44.66 20120618 0350
-5.0 53.0 443.22 -4.66 1.61 21.56 20120618 0350
-4.0 53.0 494.13 4.41 4.64 44.66 20120618 0350
-2.0 54.5 1192.52 -4.49 1.11 23.64 20120618 0350
-2.0 55.0 1315.53 3.79 5.19 39.0 20120618 0350
-6.0 56.0 701.86 -17.73 2.53 6.36 20120618 0350
-3.0 56.0 782.77 4.17 8.0 46.98 20120618 0350
-6.0 57.0 984.83 -14.07 3.86 9.83 20120618 0350
-6.0 57.5 980.04 -14.07 3.86 9.83 20120618 0350
-5.0 57.5 1118.09 -14.07 3.86 9.83 20120618 0350
-6.0 58.0 1027.27 -14.07 3.86 9.83 20120618 0350
-5.0 58.0 1218.67 -14.07 3.86 9.83 20120618 0350
-3.0 52.5 401.31 -4.44 1.29 33.12 20120618 0352
-2.0 52.5 401.31 -4.44 1.29 33.12 20120618 0352
-3.0 53.0 412.17 -5.84 0.95 16.67 20120618 0352
-2.0 53.0 412.17 -5.84 0.95 16.67 20120618 0352
-1.0 53.0 414.56 -4.15 1.04 27.01 20120618 0352
-5.0 53.5 540.81 -8.64 1.45 10.1 20120618 0352
-4.0 53.5 503.16 4.22 2.06 22.44 20120618 0352
-3.0 53.5 412.17 -5.84 0.95 16.67 20120618 0352
-2.0 53.5 412.17 -5.84 0.95 16.67 20120618 0352
-1.0 53.5 414.56 -4.15 1.04 27.01 20120618 0352
-5.0 54.0 578.05 -10.24 0.91 4.38 20120618 0352
-4.0 54.0 544.68 -6.67 1.28 11.9 20120618 0352
-3.0 54.0 434.54 -5.08 1.05 19.38 20120618 0352
-2.0 54.0 434.54 -5.08 1.05 19.38 20120618 0352
-1.0 54.0 437.25 -4.03 1.18 29.6 20120618 0352
-6.0 54.5 583.72 -13.61 2.72 8.63 20120618 0352
-5.0 54.5 626.85 -10.65 0.82 3.23 20120618 0352
-4.0 54.5 559.35 -7.94 1.4 9.87 20120618 0352
-3.0 54.5 450.27 -2.24 2.07 38.05 20120618 0352
-6.0 55.0 593.43 -16.31 2.08 5.41 20120618 0352
-5.0 55.0 626.85 -10.65 0.82 3.23 20120618 0352
-4.0 55.0 597.97 -8.52 1.73 9.71 20120618 0352
-3.0 55.0 563.02 -2.45 1.92 43.44 20120618 0352
-6.0 55.5 593.43 -16.31 2.08 5.41 20120618 0352
-5.0 55.5 696.71 -9.97 1.18 4.25 20120618 0352
-4.0 55.5 623.46 -8.45 1.83 9.96 20120618 0352
-3.0 55.5 1229.39 8.19 9.68 41.74 20120618 0352
-5.0 56.0 805.23 -9.62 1.57 4.96 20120618 0352
-4.0 56.0 909.16 -10.29 3.21 9.2 20120618 0352
-6.0 56.5 1015.87 -15.19 8.56 20.07 20120618 0352
-5.0 56.5 954.44 -10.4 2.41 6.33 20120618 0352
-4.0 56.5 1094.71 -12.35 4.13 9.17 20120618 0352
-6.0 57.0 1015.87 -15.19 8.56 20.07 20120618 0352
-5.0 57.0 1108.27 -11.49 3.31 8.23 20120618 0352
-4.0 57.0 1094.71 -12.35 4.13 9.17 20120618 0352
-2.0 52.0 401.0 -4.04 1.25 35.58 20120618 0352
-4.0 52.5 264.04 4.82 3.25 29.82 20120618 0352
-4.0 53.0 474.79 4.82 3.25 29.82 20120618 0352
-2.0 54.5 1056.66 -5.08 1.05 19.38 20120618 0352
-2.0 55.0 1150.34 8.19 9.68 41.74 20120618 0352
-6.0 56.0 774.16 -13.59 9.44 22.66 20120618 0352
-6.0 57.5 917.11 -19.48 9.31 20.48 20120618 0352
-5.0 57.5 1322.1 -13.07 4.54 10.88 20120618 0352
-6.0 58.0 1029.67 -19.48 9.31 20.48 20120618 0352
-5.0 58.0 1376.65 -13.07 4.54 10.88 20120618 0352
-2.0 52.0 361.69 3.31 1.3 43.8 20120618 0354
-1.0 52.0 361.69 3.31 1.3 43.8 20120618 0354
-3.0 52.5 356.14 -4.78 1.2 28.72 20120618 0354
-2.0 52.5 356.14 -4.78 1.2 28.72 20120618 0354
-1.0 52.5 361.69 3.31 1.3 43.8 20120618 0354
-3.0 53.0 371.22 -5.54 0.9 16.59 20120618 0354
-2.0 53.0 371.22 -5.54 0.9 16.59 20120618 0354
-1.0 53.0 375.26 -2.87 1.0 38.3 20120618 0354
-5.0 53.5 499.17 -7.45 2.32 17.75 20120618 0354
-4.0 53.5 475.1 3.86 1.37 18.67 20120618 0354
-3.0 53.5 377.87 -5.6 0.85 14.72 20120618 0354
-2.0 53.5 377.87 -5.6 0.85 14.72 20120618 0354
-1.0 53.5 377.42 -4.31 0.9 21.57 20120618 0354
-5.0 54.0 548.35 -10.57 1.33 6.22 20120618 0354
-4.0 54.0 520.12 -7.82 1.14 9.14 20120618 0354
-3.0 54.0 475.1 3.86 1.37 18.67 20120618 0354
-2.0 54.0 391.17 -4.21 1.0 23.07 20120618 0354
-1.0 54.0 389.78 -3.15 1.13 36.65 20120618 0354
-5.0 54.5 613.55 -10.69 0.97 3.84 20120618 0354
-4.0 54.5 520.12 -7.82 1.14 9.14 20120618 0354
-3.0 54.5 491.24 1.69 1.05 36.01 20120618 0354
-6.0 55.0 634.5 -13.17 2.41 7.11 20120618 0354
-5.0 55.0 646.81 -10.71 0.91 3.34 20120618 0354
-4.0 55.0 612.13 -8.76 1.65 8.77 20120618 0354
-6.0 55.5 634.5 -13.17 2.41 7.11 20120618 0354
-5.0 55.5 680.9 -10.4 0.98 3.46 20120618 0354
-4.0 55.5 612.13 -8.76 1.65 8.77 20120618 0354
-5.0 56.0 792.67 -10.51 1.37 3.85 20120618 0354
-4.0 56.0 916.48 -12.41 2.75 6.7 20120618 0354
-3.0 56.0 870.99 -13.38 6.95 28.6 20120618 0354
-5.0 56.5 980.73 -12.43 2.47 5.31 20120618 0354
-4.0 56.5 1029.92 -13.45 2.94 6.21 20120618 0354
-3.0 56.5 1004.39 -15.98 4.12 12.25 20120618 0354
-5.0 57.0 1217.51 -14.23 2.78 5.68 20120618 0354
-4.0 57.0 1079.81 -14.39 3.28 6.36 20120618 0354
-4.0 52.5 277.56 4.33 2.02 22.97 20120618 0354
-5.0 53.0 373.25 -7.45 2.32 17.75 20120618 0354
-4.0 53.0 486.22 4.33 2.02 22.97 20120618 0354
-6.0 54.5 620.8 -12.36 2.46 7.86 20120618 0354
-2.0 54.5 1126.24 -4.21 1.0 23.07 20120618 0354
-3.0 55.0 735.84 -3.59 2.24 30.0 20120618 0354
-2.0 55.0 1203.24 -3.59 2.24 30.0 20120618 0354
-3.0 55.5 521.08 -13.38 6.95 28.6 20120618 0354
-6.0 56.0 701.8 -13.17 2.41 7.11 20120618 0354
-6.0 56.5 1224.18 -13.32 2.97 5.95 20120618 0354
-6.0 57.0 1322.52 -14.75 3.03 6.95 20120618 0354
-6.0 57.5 1604.23 -14.75 3.03 6.95 20120618 0354
-5.0 57.5 1776.87 -14.75 3.03 6.95 20120618 0354
-6.0 58.0 1899.46 -14.75 3.03 6.95 20120618 0354
-5.0 58.0 1585.59 -14.75 3.03 6.95 20120618 0354
-3.0 52.5 307.35 -2.39 1.07 48.24 20120618 0356
-2.0 52.5 307.35 -2.39 1.07 48.24 20120618 0356
-4.0 53.0 440.86 4.93 4.74 40.49 20120618 0356
-3.0 53.0 440.86 4.93 4.74 40.49 20120618 0356
-2.0 53.0 307.35 -2.39 1.07 48.24 20120618 0356
-5.0 53.5 446.25 -5.71 0.99 12.39 20120618 0356
-4.0 53.5 446.25 -5.71 0.99 12.39 20120618 0356
-3.0 53.5 426.73 2.63 2.01 40.06 20120618 0356
-5.0 54.0 476.39 -8.69 0.81 5.61 20120618 0356
-4.0 54.0 476.39 -8.69 0.81 5.61 20120618 0356
-5.0 54.5 540.94 -9.95 1.1 4.6 20120618 0356
-4.0 54.5 493.35 -9.14 0.86 5.13 20120618 0356
-5.0 55.0 571.91 -9.74 1.11 4.53 20120618 0356
-4.0 55.0 508.39 -8.85 0.88 5.26 20120618 0356
-3.0 55.0 493.71 -2.79 1.53 33.38 20120618 0356
-5.0 55.5 647.94 -9.06 1.12 4.16 20120618 0356
-4.0 55.5 562.05 -8.23 1.55 9.28 20120618 0356
-5.0 56.0 740.12 -10.34 1.31 3.81 20120618 0356
-4.0 56.0 807.1 -12.08 1.8 4.29 20120618 0356
-5.0 56.5 807.1 -12.08 1.8 4.29 20120618 0356
-4.0 56.5 807.1 -12.08 1.8 4.29 20120618 0356
-5.0 57.0 877.85 -13.58 2.01 4.37 20120618 0356
-4.0 57.0 877.85 -13.58 2.01 4.37 20120618 0356
-2.0 52.0 290.18 -2.39 1.07 48.24 20120618 0356
-4.0 52.5 249.91 4.93 4.74 40.49 20120618 0356
-5.0 53.0 353.3 -6.99 2.2 16.84 20120618 0356
-2.0 53.5 354.67 -2.39 1.07 48.24 20120618 0356
-3.0 54.0 371.27 -4.87 3.43 42.67 20120618 0356
-2.0 54.0 836.32 -4.87 3.43 42.67 20120618 0356
-6.0 54.5 574.54 -10.13 1.14 4.95 20120618 0356
-3.0 54.5 355.16 -2.79 1.53 33.38 20120618 0356
-6.0 55.0 615.16 -9.74 1.11 4.53 20120618 0356
-6.0 55.5 657.79 -9.06 1.12 4.16 20120618 0356
-6.0 56.0 678.33 -10.34 1.31 3.81 20120618 0356
-6.0 56.5 1054.04 -12.42 3.02 7.57 20120618 0356
-6.0 57.0 1273.54 -12.87 5.29 14.68 20120618 0356
-6.0 57.5 1446.24 -12.87 5.29 14.68 20120618 0356
-5.0 57.5 1549.58 -12.87 5.29 14.68 20120618 0356
-6.0 58.0 1567.68 -12.87 5.29 14.68 20120618 0356
-5.0 58.0 1686.4 -12.87 5.29 14.68 20120618 0356
-2.0 52.0 288.73 3.89 1.66 46.39 20120618 0358
-1.0 52.0 288.73 3.89 1.66 46.39 20120618 0358
-5.0 53.0 430.91 -8.56 3.25 28.97 20120618 0358
-4.0 53.0 430.91 -8.56 3.25 28.97 20120618 0358
-3.0 53.0 364.92 -9.45 5.13 41.76 20120618 0358
-1.0 53.0 315.01 -4.5 1.17 29.16 20120618 0358
-5.0 53.5 441.39 -9.49 0.85 5.94 20120618 0358
-4.0 53.5 441.39 -9.49 0.85 5.94 20120618 0358
-3.0 53.5 430.3 -5.63 2.01 23.25 20120618 0358
-1.0 53.5 319.96 -4.91 1.36 33.04 20120618 0358
-5.0 54.0 471.61 -10.92 0.75 4.26 20120618 0358
-4.0 54.0 471.61 -10.92 0.75 4.26 20120618 0358
-3.0 54.0 457.87 -7.47 1.51 13.22 20120618 0358
-5.0 54.5 509.85 -11.1 0.79 3.91 20120618 0358
-4.0 54.5 509.85 -11.1 0.79 3.91 20120618 0358
-3.0 54.5 457.87 -7.47 1.51 13.22 20120618 0358
-5.0 55.0 509.85 -11.1 0.79 3.91 20120618 0358
-4.0 55.0 509.85 -11.1 0.79 3.91 20120618 0358
-3.0 55.0 485.26 -5.74 1.9 19.48 20120618 0358
-5.0 55.5 659.02 -9.31 1.5 5.3 20120618 0358
-4.0 55.5 566.91 -10.14 1.48 7.16 20120618 0358
-3.0 55.5 738.32 -14.9 5.65 22.26 20120618 0358
-5.0 56.0 659.02 -9.31 1.5 5.3 20120618 0358
-4.0 56.0 843.66 -15.69 3.99 7.61 20120618 0358
-3.0 56.0 806.68 -19.25 6.45 18.45 20120618 0358
-5.0 56.5 701.73 -10.03 2.1 5.7 20120618 0358
-4.0 56.5 701.73 -10.03 2.1 5.7 20120618 0358
-5.0 57.0 718.27 -10.31 2.79 7.25 20120618 0358
-4.0 57.0 718.27 -10.31 2.79 7.25 20120618 0358
-4.0 52.5 437.87 -4.65 2.88 37.41 20120618 0358
-2.0 52.5 298.18 3.89 1.66 46.39 20120618 0358
-2.0 53.0 370.47 3.89 1.66 46.39 20120618 0358
-2.0 53.5 373.06 -4.91 1.36 33.04 20120618 0358
-2.0 54.0 817.3 -4.91 1.36 33.04 20120618 0358
-6.0 55.0 572.81 -9.97 1.2 4.85 20120618 0358
-6.0 55.5 713.1 -9.22 1.67 6.45 20120618 0358
-6.0 56.0 735.96 -9.47 2.1 7.14 20120618 0358
-6.0 56.5 755.19 -9.87 4.27 12.96 20120618 0358
-6.0 57.0 472.73 -10.94 11.28 34.03 20120618 0358
-6.0 57.5 762.62 -10.94 11.28 34.03 20120618 0358
-5.0 57.5 1190.69 -10.94 11.28 34.03 20120618 0358
-6.0 58.0 955.75 -10.94 11.28 34.03 20120618 0358
-5.0 58.0 983.54 -10.94 11.28 34.03 20120618 0358
-1.0 52.0 249.16 9.23 0.86 9.59 20120618 0400
-1.0 52.5 249.16 9.23 0.86 9.59 20120618 0400
-1.0 53.0 257.13 6.08 1.83 31.85 20120618 0400
-5.0 53.5 426.84 -8.09 1.22 10.09 20120618 0400
-4.0 53.5 426.84 -8.09 1.22 10.09 20120618 0400
-3.0 53.5 434.68 -7.35 1.99 17.33 20120618 0400
-5.0 54.0 436.77 -9.01 1.13 8.21 20120618 0400
-4.0 54.0 436.77 -9.01 1.13 8.21 20120618 0400
-3.0 54.0 464.05 -9.5 1.42 9.35 20120618 0400
-2.0 54.0 399.76 12.86 4.99 48.62 20120618 0400
-5.0 54.5 500.03 -11.21 1.55 7.98 20120618 0400
-4.0 54.5 500.03 -11.21 1.55 7.98 20120618 0400
-3.0 54.5 479.67 -9.77 1.51 9.15 20120618 0400
-5.0 55.0 515.67 -10.7 1.48 7.37 20120618 0400
-4.0 55.0 515.67 -10.7 1.48 7.37 20120618 0400
-3.0 55.0 497.99 -9.41 1.6 10.08 20120618 0400
-6.0 55.5 488.66 -14.0 5.9 17.67 20120618 0400
-5.0 55.5 553.87 -9.07 2.73 10.36 20120618 0400
-4.0 55.5 692.3 -11.08 3.74 14.36 20120618 0400
-3.0 55.5 690.73 -15.67 4.83 18.67 20120618 0400
-6.0 56.0 488.66 -14.0 5.9 17.67 20120618 0400
-5.0 56.0 586.39 -9.75 2.5 7.91 20120618 0400
-4.0 56.0 866.32 -17.94 3.38 6.06 20120618 0400
-3.0 56.0 799.26 -19.25 5.66 17.49 20120618 0400
-5.0 56.5 669.45 -11.74 2.51 6.22 20120618 0400
-4.0 56.5 866.32 -17.94 3.38 6.06 20120618 0400
